# Written on 11Apr2024 at 15:14:19 
# Input file comment: k-mesh for interpolation of KRrBr2
#  Kpt_idx  K_x (1/ang)       K_y (1/ang)        K_z (1/ang)       Energy (eV)      EnergyDer_x       EnergyDer_y       EnergyDer_z
       507 -0.8391617297      0.7628742997E-01 -0.7628742997E-01   2.266554767       1.059719239     -0.1336060390      0.1336017170    
       508 -0.9154491596      0.1525748599     -0.1525748599      0.7654341815      -1.373030472      0.5538333556     -0.5538367084    
       508 -0.9154491596      0.1525748599     -0.1525748599       1.125468485     -0.2206001898E-01 -0.2007071837E-01  0.2007346088E-01
       508 -0.9154491596      0.1525748599     -0.1525748599       1.209514116      0.1662464273      0.4591206400     -0.4591217623    
       508 -0.9154491596      0.1525748599     -0.1525748599       1.977546364     -0.3930894481E-01 -0.7749065280      0.7749096394    
       508 -0.9154491596      0.1525748599     -0.1525748599       2.025820201      0.1673563196     -0.5153990054      0.5153958965    
       508 -0.9154491596      0.1525748599     -0.1525748599       2.128083009       1.821522173     -0.1951862635      0.1951862502    
       509 -0.9917365896      0.2288622899     -0.2288622899      0.9803562592      -1.821707950      0.6235293406     -0.6235290962    
       509 -0.9917365896      0.2288622899     -0.2288622899       1.154337919     -0.2961967456      0.2807211110     -0.2807188663    
       509 -0.9917365896      0.2288622899     -0.2288622899       1.282406373      0.1951588759      0.6769850894     -0.6769828539    
       509 -0.9917365896      0.2288622899     -0.2288622899       1.844529199     -0.6322193522E-01 -0.9936502769      0.9936567287    
       509 -0.9917365896      0.2288622899     -0.2288622899       1.892057010      0.6786811132     -0.8299266361      0.8299303783    
       509 -0.9917365896      0.2288622899     -0.2288622899       1.943679372       2.016032774     -0.2621821611      0.2621771028    
       510  -1.068024020      0.3051497199     -0.3051497199       1.220825334      -2.027477536      0.5584795298     -0.5584749770    
       510  -1.068024020      0.3051497199     -0.3051497199       1.262111098     -0.6348088271      0.6548428206     -0.6548441490    
       510  -1.068024020      0.3051497199     -0.3051497199       1.384737828      0.1781238893      0.8347752724     -0.8347771402    
       510  -1.068024020      0.3051497199     -0.3051497199       1.683050838       1.235535839     -0.8728344465      0.8728377300    
       510  -1.068024020      0.3051497199     -0.3051497199       1.693201852     -0.9425809097E-01  -1.030729841       1.030724243    
       510  -1.068024020      0.3051497199     -0.3051497199       1.741917260       1.789269179     -0.4725697378      0.4725727600    
       511 -0.3051497199     -0.3051497199      0.4577245798       1.220825277     -0.5584759781     -0.5584779030      -2.027481859    
       511 -0.3051497199     -0.3051497199      0.4577245798       1.262111045     -0.6548413485     -0.6548455628     -0.6348098846    
       511 -0.3051497199     -0.3051497199      0.4577245798       1.384737842     -0.8347801391     -0.8347736205      0.1781248354    
       511 -0.3051497199     -0.3051497199      0.4577245798       1.683050799      0.8728383373      0.8728308971       1.235536380    
       511 -0.3051497199     -0.3051497199      0.4577245798       1.693201830       1.030726256       1.030727362     -0.9425921739E-01
       511 -0.3051497199     -0.3051497199      0.4577245798       1.741917230      0.4725727709      0.4725748179       1.789265771    
       512 -0.3814371498     -0.2288622899      0.3814371498       1.162721329      0.4771467733      -1.651239538     -0.4771425905    
       512 -0.3814371498     -0.2288622899      0.3814371498       1.322997752      0.8319356555     -0.6196694495     -0.8319367828    
       512 -0.3814371498     -0.2288622899      0.3814371498       1.483043719     -0.4422564372      0.7354806028E-01  0.4422584702    
       512 -0.3814371498     -0.2288622899      0.3814371498       1.575114700      0.3505950631     -0.8483497924E-01 -0.3506087417    
       512 -0.3814371498     -0.2288622899      0.3814371498       1.578537251      -1.116061583      0.6634736521       1.116077149    
       512 -0.3814371498     -0.2288622899      0.3814371498       1.868292196     -0.2148426552       2.181127442      0.2148396753    
       513 -0.4577245798     -0.1525748599      0.3051497199       1.067049405      0.3149006367      -1.105040024     -0.6174912137    
       513 -0.4577245798     -0.1525748599      0.3051497199       1.143699939       2.062429040     -0.3965360310      0.5633902341    
       513 -0.4577245798     -0.1525748599      0.3051497199       1.390525762     -0.1290206397      0.2059609090       1.851245389    
       513 -0.4577245798     -0.1525748599      0.3051497199       1.681956423     -0.2426029723     -0.4170485652E-01  -2.117477440    
       513 -0.4577245798     -0.1525748599      0.3051497199       1.762703549      -2.325034427      0.2254816086     -0.1091445318    
       513 -0.4577245798     -0.1525748599      0.3051497199       2.017685085     -0.1839602588       1.671584697      0.2241058268    
       514 -0.5340120098     -0.7628742997E-01  0.2288622899      0.9112277959       1.910973813     -0.2466118176      0.6939161453    
       514 -0.5340120098     -0.7628742997E-01  0.2288622899       1.047386473      0.4751695654E-01 -0.5014686257     -0.7161657733    
       514 -0.5340120098     -0.7628742997E-01  0.2288622899       1.289700178     -0.1783394364      0.1692514686       1.469742383    
       514 -0.5340120098     -0.7628742997E-01  0.2288622899       1.852948512     -0.1538622934     -0.4402722464E-01  -1.944191202    
       514 -0.5340120098     -0.7628742997E-01  0.2288622899       1.963618119      -2.291495462      0.1000797394     -0.1673846095    
       514 -0.5340120098     -0.7628742997E-01  0.2288622899       2.106214263     -0.6468997085E-01  0.8497468312      0.2532954738    
       515 -0.6102994398      0.5551115123E-16  0.1525748599      0.7217787251       1.419936069     -0.1626033086E-05  0.5994317837    
       515 -0.6102994398      0.5551115123E-16  0.1525748599       1.085721161     -0.8763402827E-01  0.1587100674E-05 -0.6627242094    
       515 -0.6102994398      0.5551115123E-16  0.1525748599       1.216194015     -0.1645873630     -0.4306171358E-06  0.9987842308    
       515 -0.6102994398      0.5551115123E-16  0.1525748599       1.987834839     -0.3971458558E-01  0.8228128777E-06  -1.422246226    
       515 -0.6102994398      0.5551115123E-16  0.1525748599       2.120589594     -0.2206963573E-02 -0.8613521502E-06  0.2215997817    
       515 -0.6102994398      0.5551115123E-16  0.1525748599       2.143732823      -1.865176208     -0.2569962435E-06 -0.1969170889    
       516 -0.6865868697      0.7628742997E-01  0.7628742997E-01  0.6144919044      0.7425427175      0.3299140359      0.3299134676    
       516 -0.6865868697      0.7628742997E-01  0.7628742997E-01   1.140896468     -0.6817029586E-01 -0.1028348746     -0.1028355786    
       516 -0.6865868697      0.7628742997E-01  0.7628742997E-01   1.167141043     -0.9587428155E-01  0.2298541668      0.2298561112    
       516 -0.6865868697      0.7628742997E-01  0.7628742997E-01   2.068126494      0.2012828291E-01 -0.4242918693     -0.4242859854    
       516 -0.6865868697      0.7628742997E-01  0.7628742997E-01   2.085121392     -0.8231912529E-02 -0.2104414412     -0.2104478253    
       516 -0.6865868697      0.7628742997E-01  0.7628742997E-01   2.266554842      -1.059721625     -0.1336060328     -0.1336057000    
       517 -0.7628742997      0.1525748599      0.5551115123E-16  0.6117268124      0.7518262256E-06  0.6600000319     -0.3622188760E-05
       517 -0.7628742997      0.1525748599      0.5551115123E-16   1.092590126     -0.3392950610E-06 -0.7602505399      0.6042528505E-05
       517 -0.7628742997      0.1525748599      0.5551115123E-16   1.229209858      0.4750685650E-07  0.9760690877     -0.1092050919E-05
       517 -0.7628742997      0.1525748599      0.5551115123E-16   1.990851367     -0.1268545814E-05  -1.351515389     -0.5812144314E-06
       517 -0.7628742997      0.1525748599      0.5551115123E-16   2.119827873     -0.6996193213E-06  0.2500713893     -0.1300827889E-05
       517 -0.7628742997      0.1525748599      0.5551115123E-16   2.296805347     -0.1039834591E-05 -0.2785509411      0.5393107731E-05
       518 -0.8391617297      0.2288622899     -0.7628742997E-01  0.7092242830     -0.6859157120      0.8720192138     -0.2745294697    
       518 -0.8391617297      0.2288622899     -0.7628742997E-01   1.041817795     -0.2134493767E-01 -0.9506719947     -0.4373947926    
       518 -0.8391617297      0.2288622899     -0.7628742997E-01   1.309265191      0.6915614453E-01   1.411031348      0.1972857150    
       518 -0.8391617297      0.2288622899     -0.7628742997E-01   1.869178632      0.5481979754E-01  -1.793637545     -0.1668454875E-01
       518 -0.8391617297      0.2288622899     -0.7628742997E-01   2.113179478      0.2631854730E-01  0.3143567385      0.7511605899    
       518 -0.8391617297      0.2288622899     -0.7628742997E-01   2.228926839      0.9862078119     -0.3406098431      0.1100755462    
       519 -0.9154491596      0.3051497199     -0.1525748599      0.8793555514      -1.228428607      0.8741353511     -0.4382820312    
       519 -0.9154491596      0.3051497199     -0.1525748599       1.030682654     -0.2017196516     -0.8737377701     -0.9521694932    
       519 -0.9154491596      0.3051497199     -0.1525748599       1.407076184      0.8498498191E-01   1.788003101      0.2719793394    
       519 -0.9154491596      0.3051497199     -0.1525748599       1.714011069      0.1542805616      -2.055432418     -0.8680550441E-02
       519 -0.9154491596      0.3051497199     -0.1525748599       2.042238526      0.1983633556      0.2582049476       1.504906861    
       519 -0.9154491596      0.3051497199     -0.1525748599       2.089516644       1.650261184     -0.2843626349      0.1908054569    
       520 -0.9917365896      0.3814371498     -0.2288622899       1.077812223      -1.093750499     -0.1818450779E-05  -1.093747662    
       520 -0.9917365896      0.3814371498     -0.2288622899       1.098097075     -0.9397288714     -0.2565066882E-05 -0.9397301902    
       520 -0.9917365896      0.3814371498     -0.2288622899       1.503667892      0.2139621743      0.5013626343E-05  0.2139648626    
       520 -0.9917365896      0.3814371498     -0.2288622899       1.565582914      0.4628095234E-01 -0.6505888640E-05  0.4628239861E-01
       520 -0.9917365896      0.3814371498     -0.2288622899       1.887823580       1.250441945      0.8476262387E-06   1.250440148    
       520 -0.9917365896      0.3814371498     -0.2288622899       1.920487656       1.149051774     -0.3413283067E-05   1.149051187    
       521 -0.2288622899     -0.2288622899      0.5340120098      0.9803562410     -0.6235285335     -0.6235268841      -1.821711475    
       521 -0.2288622899     -0.2288622899      0.5340120098       1.154337836     -0.2807152693     -0.2807174711     -0.2961962191    
       521 -0.2288622899     -0.2288622899      0.5340120098       1.282406263     -0.6769813543     -0.6769809600      0.1951626669    
       521 -0.2288622899     -0.2288622899      0.5340120098       1.844529161      0.9936503679      0.9936540830     -0.6322101750E-01
       521 -0.2288622899     -0.2288622899      0.5340120098       1.892056889      0.8299301676      0.8299249076      0.6786819203    
       521 -0.2288622899     -0.2288622899      0.5340120098       1.943679212      0.2621796731      0.2621814372       2.016033740    
       522 -0.3051497199     -0.1525748599      0.4577245798       1.067049384      0.6174872880      -1.105042180     -0.3149029002    
